予約番号,予約人数,予約件数,予約宴会名称,会場枝番,会場名称,会場使用日,宴会開始時間,宴会終了時間,行灯名称,会場予約人数,営業担当名称,予約状態ｺｰﾄﾞ,予約状態名称,会場ｺｰﾄﾞ,会場使用目的ｺｰﾄﾞ,会場使用目的名称,会場形式ｺｰﾄﾞ,会場形式名称,ｴｰｼﾞｪﾝﾄｺｰﾄﾞ,エージェン 名称,申込会社 名称,ｴｰｼﾞｪﾝﾄ名称,予約状態備考
"34647","30","1","石川義塾中学校","1","竹","2025/03/19","18:30","19:30","石川義塾中学校 御夕食会場","30","伊藤　良行","1","決定予約","210","1","夕食","16","和室イステー","2103","名鉄観光サービス㈱福島支店","","名鉄観光",""
"34650","14","1","三菱自動車ふそう労連　※幹事来館＆準備14:00","2","橘","2025/03/07","17:00","19:00","三菱自動車ふそう労連 第65回中部地区乗用車販売労使会議 懇親会","14","渡瀬　太郎","1","決定予約","350","30","懇親会","72","丸卓"," ","","三菱自動車ふそう労連","","飲み放題A(ｷﾘﾝﾋﾞｰﾙ指定)"
"34650","14","1","三菱自動車ふそう労連　※幹事来館＆準備14:00","1","錦","2025/03/07","15:00","17:00","三菱自動車ふそう労連 第65回中部地区乗用車販売労使会議","14","渡瀬　太郎","1","決定予約","250","15","会議","26","テーブル"," ","","三菱自動車ふそう労連","","飲み放題A(ｷﾘﾝﾋﾞｰﾙ指定)"
"34658","55","1","京都市立春日野小学校","3","富士(１)","2025/05/28","18:30","19:30","京都市立春日野小学校","55","近藤　和記","5","ｷｬﾝｾﾙ","180","1","夕食","26","テーブル","2999","京都第一ツーリスト","","その他AGT",""
"34658","55","1","京都市立春日野小学校","2","錦","2025/05/29","07:00","10:00","京都市立春日野小学校","55","近藤　和記","5","ｷｬﾝｾﾙ","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"34658","55","1","京都市立春日野小学校","1","錦","2025/05/28","15:00","23:59","京都市立春日野小学校","55","近藤　和記","5","ｷｬﾝｾﾙ","250","97","ﾁｪｯｸｲﾝ･ﾁｪｯｸｱｳﾄ会場","1","フラット","2999","京都第一ツーリスト","","その他AGT",""
"34669","55","1","清須井立新川中学校","1","鶴(２)","2025/04/28","18:00","21:00","清須市立新川中学校","55","近藤　和記","1","決定予約","280","55","歓送迎会","72","丸卓","2100"," ","近畿日本ツーリスト（株）名古屋教育旅行支店","近畿日本ツーリスト",""
"34730","25","1","徳島県立鳴門高等学校　硬式野球部","1","松","2025/05/23","18:30","19:30","徳島県立鳴門高等学校　硬式野球部　ご夕食会場","25","近藤　和記","1","決定予約","200","1","夕食","16","和室イステー","2102","東武トップツアーズ　徳島支店","","トップツアー",""
"34730","25","1","徳島県立鳴門高等学校　硬式野球部","2","竹","2025/05/24","18:30","19:30","徳島県立鳴門高等学校　硬式野球部　ご夕食会場","25","近藤　和記","1","決定予約","210","1","夕食","16","和室イステー","2102","東武トップツアーズ　徳島支店","","トップツアー",""
"34734","95","1","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","5","富士(１)","2025/04/24","18:00","20:00","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","95","森　慎一","5","ｷｬﾝｾﾙ","180","30","懇親会","21","立食","2104","農協観光中京支店","","農協観光",""
"34734","95","1","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","4","鶴(２)","2025/04/24","14:00","18:00","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","95","森　慎一","5","ｷｬﾝｾﾙ","280","15","会議","3","スクール形式","2104","農協観光中京支店","","農協観光",""
"34734","95","1","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","1","鶴(２)","2025/04/23","14:00","18:00","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","95","森　慎一","5","ｷｬﾝｾﾙ","280","15","会議","3","スクール形式","2104","農協観光中京支店","","農協観光",""
"34734","95","1","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","2","紬","2025/04/23","18:00","20:00","令和7年度ＪＡあいち海部･ＪＡ海部東合同共済推進大会","95","森　慎一","5","ｷｬﾝｾﾙ","290","30","懇親会","21","立食","2104","農協観光中京支店","","農協観光",""
"34735","0","0","消防設備点検(音出ます)","7","竹","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","8","桐(１)","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","230"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","9","桐(２)","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","240"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","10","錦","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","250"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","11","鶴(１)","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","270"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","13","鶴(２)","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","280"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","14","紬(１)","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","300"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","17","橘","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","350"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","18","葵","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","360"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","19","伏見","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","370"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","20","富士(１)","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","180"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","21","富士(２)","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","190"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","40","伏見","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","370"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","15","紬(２)","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","310"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","46","楓","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","340"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","30","桐(２)","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","240"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","28","竹","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","29","桐(１)","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","230"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","39","葵","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","360"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","1","紬(１)","2025/03/10","10:00","17:00","翠松館手すり塗装工事(臭いなし)","0","伊藤　良行","3","営業押え","300"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","2","桐(１)","2025/03/10","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","230"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","3","桐(２)","2025/03/10","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","240"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","4","松","2025/03/10","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","200"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","5","竹","2025/03/10","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","210"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","6","松","2025/03/11","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","200"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","12","紬(２)","2025/03/10","10:00","17:00","翠松館手すり塗装工事(臭いなし)","0","伊藤　良行","3","営業押え","310"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","22","富士(１)","2025/03/10","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","180"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","23","楓","2025/03/10","10:00","17:00","翠松館手すり塗装工事(臭いなし)","0","伊藤　良行","3","営業押え","340"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","24","富士(２)","2025/03/10","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","190"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","25","富士(１)","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","180"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","26","富士(２)","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","190"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","27","松","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","200"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","31","錦","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","250"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","32","鶴(１)","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","270"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","33","鶴(２)","2025/03/12","10:00","17:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","280"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","34","橘","2025/03/10","10:00","17:00","翠松館手すり塗装工事(臭いなし)","0","伊藤　良行","3","営業押え","350"," ",""," ",""," "," ","クラウン阿部さん","",""
"34735","0","0","消防設備点検(音出ます)","35","紬(１)","2025/03/12","10:00","15:00","消防設備点検(3/10に音出ます)","0","伊藤　良行","3","営業押え","300"," ",""," ",""," "," ","クラウン阿部さん","",""
